movement_id,movement_date,product_id,movement_type,quantity,reference_id,notes
645,2026-03-17,15,SALE,7,242,Inventory reduction due to customer order
713,2026-03-17,10,SALE,4,269,Inventory reduction due to customer order
714,2026-03-17,21,SALE,7,269,Inventory reduction due to customer order
715,2026-03-17,2,SALE,4,269,Inventory reduction due to customer order
716,2026-03-17,26,SALE,10,269,Inventory reduction due to customer order
1121,2026-03-17,7,ADJUSTMENT,-10,MANUAL_ADJUSTMENT,Manual stock correction after warehouse count
925,2026-03-18,16,SALE,7,363,Inventory reduction due to customer order
926,2026-03-18,12,SALE,9,363,Inventory reduction due to customer order
940,2026-03-18,29,SALE,3,369,Inventory reduction due to customer order
1063,2026-03-18,21,SALE,6,426,Inventory reduction due to customer order
1064,2026-03-18,7,SALE,6,426,Inventory reduction due to customer order
1065,2026-03-18,23,SALE,3,426,Inventory reduction due to customer order
1066,2026-03-18,26,SALE,10,426,Inventory reduction due to customer order
326,2026-03-19,20,SALE,5,105,Inventory reduction due to customer order
327,2026-03-19,2,SALE,3,105,Inventory reduction due to customer order
328,2026-03-19,1,SALE,5,105,Inventory reduction due to customer order
329,2026-03-19,7,SALE,2,105,Inventory reduction due to customer order
486,2026-03-19,15,SALE,9,171,Inventory reduction due to customer order
487,2026-03-19,30,SALE,9,171,Inventory reduction due to customer order
526,2026-03-19,3,SALE,2,187,Inventory reduction due to customer order
527,2026-03-19,30,SALE,9,187,Inventory reduction due to customer order
528,2026-03-19,19,SALE,4,187,Inventory reduction due to customer order
729,2026-03-19,16,SALE,8,277,Inventory reduction due to customer order
198,2026-03-21,18,SALE,5,44,Inventory reduction due to customer order
568,2026-03-21,17,SALE,8,207,Inventory reduction due to customer order
569,2026-03-21,29,SALE,8,207,Inventory reduction due to customer order
570,2026-03-21,16,SALE,4,207,Inventory reduction due to customer order
387,2026-03-22,23,SALE,5,134,Inventory reduction due to customer order
388,2026-03-22,5,SALE,1,134,Inventory reduction due to customer order
529,2026-03-22,4,SALE,10,188,Inventory reduction due to customer order
530,2026-03-22,22,SALE,2,188,Inventory reduction due to customer order
531,2026-03-22,7,SALE,8,188,Inventory reduction due to customer order
532,2026-03-22,23,SALE,8,188,Inventory reduction due to customer order
678,2026-03-22,10,SALE,9,255,Inventory reduction due to customer order
679,2026-03-22,19,SALE,3,255,Inventory reduction due to customer order
680,2026-03-22,9,SALE,1,255,Inventory reduction due to customer order
978,2026-03-22,29,SALE,6,386,Inventory reduction due to customer order
979,2026-03-22,7,SALE,6,386,Inventory reduction due to customer order
1016,2026-03-22,24,SALE,2,405,Inventory reduction due to customer order
1088,2026-03-22,8,SALE,7,438,Inventory reduction due to customer order
1089,2026-03-22,10,SALE,2,438,Inventory reduction due to customer order
1090,2026-03-22,3,SALE,3,438,Inventory reduction due to customer order
156,2026-03-23,27,SALE,7,26,Inventory reduction due to customer order
157,2026-03-23,14,SALE,1,26,Inventory reduction due to customer order
288,2026-03-23,22,SALE,1,89,Inventory reduction due to customer order
549,2026-03-23,5,SALE,9,198,Inventory reduction due to customer order
284,2026-03-24,7,SALE,8,86,Inventory reduction due to customer order
285,2026-03-24,4,SALE,4,86,Inventory reduction due to customer order
286,2026-03-24,28,SALE,1,86,Inventory reduction due to customer order
391,2026-03-24,13,SALE,8,136,Inventory reduction due to customer order
397,2026-03-24,10,SALE,1,140,Inventory reduction due to customer order
398,2026-03-24,12,SALE,5,140,Inventory reduction due to customer order
626,2026-03-24,24,SALE,8,233,Inventory reduction due to customer order
1062,2026-03-24,23,SALE,1,425,Inventory reduction due to customer order
84,2026-03-25,2,RESTOCK,35,RESTOCK_2026-03-25,Scheduled supplier restock
85,2026-03-25,5,RESTOCK,119,RESTOCK_2026-03-25,Scheduled supplier restock
86,2026-03-25,9,RESTOCK,89,RESTOCK_2026-03-25,Scheduled supplier restock
87,2026-03-25,10,RESTOCK,106,RESTOCK_2026-03-25,Scheduled supplier restock
88,2026-03-25,13,RESTOCK,49,RESTOCK_2026-03-25,Scheduled supplier restock
89,2026-03-25,25,RESTOCK,38,RESTOCK_2026-03-25,Scheduled supplier restock
420,2026-03-25,28,SALE,3,149,Inventory reduction due to customer order
421,2026-03-25,6,SALE,9,149,Inventory reduction due to customer order
422,2026-03-25,23,SALE,2,149,Inventory reduction due to customer order
575,2026-03-25,24,SALE,3,210,Inventory reduction due to customer order
576,2026-03-25,21,SALE,3,210,Inventory reduction due to customer order
577,2026-03-25,16,SALE,9,210,Inventory reduction due to customer order
578,2026-03-25,15,SALE,3,210,Inventory reduction due to customer order
903,2026-03-25,11,SALE,2,356,Inventory reduction due to customer order
904,2026-03-25,8,SALE,10,356,Inventory reduction due to customer order
905,2026-03-25,1,SALE,3,356,Inventory reduction due to customer order
906,2026-03-25,22,SALE,9,356,Inventory reduction due to customer order
193,2026-03-26,12,SALE,5,41,Inventory reduction due to customer order
194,2026-03-26,23,SALE,5,41,Inventory reduction due to customer order
195,2026-03-26,15,SALE,2,41,Inventory reduction due to customer order
207,2026-03-26,15,SALE,5,51,Inventory reduction due to customer order
208,2026-03-26,23,SALE,4,51,Inventory reduction due to customer order
209,2026-03-26,20,SALE,5,51,Inventory reduction due to customer order
210,2026-03-26,16,SALE,2,51,Inventory reduction due to customer order
951,2026-03-26,22,SALE,3,376,Inventory reduction due to customer order
952,2026-03-26,12,SALE,9,376,Inventory reduction due to customer order
953,2026-03-26,30,SALE,6,376,Inventory reduction due to customer order
558,2026-03-27,9,SALE,6,203,Inventory reduction due to customer order
559,2026-03-27,7,SALE,8,203,Inventory reduction due to customer order
1126,2026-03-27,18,ADJUSTMENT,3,MANUAL_ADJUSTMENT,Manual stock correction after warehouse count
102,2026-03-29,17,SALE,3,2,Inventory reduction due to customer order
103,2026-03-29,9,SALE,2,2,Inventory reduction due to customer order
163,2026-03-29,5,SALE,1,30,Inventory reduction due to customer order
164,2026-03-29,28,SALE,7,30,Inventory reduction due to customer order
165,2026-03-29,15,SALE,4,30,Inventory reduction due to customer order
166,2026-03-29,6,SALE,6,30,Inventory reduction due to customer order
345,2026-03-29,28,SALE,3,112,Inventory reduction due to customer order
346,2026-03-29,21,SALE,2,112,Inventory reduction due to customer order
347,2026-03-29,11,SALE,8,112,Inventory reduction due to customer order
1026,2026-03-29,24,SALE,6,409,Inventory reduction due to customer order
1027,2026-03-29,16,SALE,4,409,Inventory reduction due to customer order
1139,2026-03-29,8,ADJUSTMENT,5,MANUAL_ADJUSTMENT,Manual stock correction after warehouse count
748,2026-03-30,8,SALE,5,287,Inventory reduction due to customer order
749,2026-03-30,10,SALE,7,287,Inventory reduction due to customer order
264,2026-04-02,30,SALE,5,78,Inventory reduction due to customer order
573,2026-04-02,11,SALE,7,209,Inventory reduction due to customer order
574,2026-04-02,8,SALE,4,209,Inventory reduction due to customer order
634,2026-04-02,13,SALE,10,238,Inventory reduction due to customer order
635,2026-04-02,15,SALE,3,238,Inventory reduction due to customer order
636,2026-04-02,25,SALE,1,238,Inventory reduction due to customer order
687,2026-04-02,24,SALE,8,258,Inventory reduction due to customer order
874,2026-04-02,17,SALE,7,343,Inventory reduction due to customer order
875,2026-04-02,4,SALE,5,343,Inventory reduction due to customer order
216,2026-04-03,3,SALE,6,56,Inventory reduction due to customer order
217,2026-04-03,16,SALE,2,56,Inventory reduction due to customer order
218,2026-04-03,12,SALE,6,56,Inventory reduction due to customer order
219,2026-04-03,14,SALE,8,56,Inventory reduction due to customer order
271,2026-04-03,4,SALE,8,82,Inventory reduction due to customer order
272,2026-04-03,22,SALE,10,82,Inventory reduction due to customer order
273,2026-04-03,8,SALE,6,82,Inventory reduction due to customer order
1081,2026-04-03,8,SALE,8,434,Inventory reduction due to customer order
1082,2026-04-03,20,SALE,10,434,Inventory reduction due to customer order
1083,2026-04-03,7,SALE,5,434,Inventory reduction due to customer order
674,2026-04-04,6,SALE,4,254,Inventory reduction due to customer order
675,2026-04-04,20,SALE,1,254,Inventory reduction due to customer order
676,2026-04-04,5,SALE,6,254,Inventory reduction due to customer order
677,2026-04-04,26,SALE,5,254,Inventory reduction due to customer order
853,2026-04-04,27,SALE,5,332,Inventory reduction due to customer order
854,2026-04-04,29,SALE,5,332,Inventory reduction due to customer order
1085,2026-04-04,3,SALE,4,437,Inventory reduction due to customer order
1086,2026-04-04,13,SALE,6,437,Inventory reduction due to customer order
1087,2026-04-04,21,SALE,6,437,Inventory reduction due to customer order
129,2026-04-06,14,SALE,2,13,Inventory reduction due to customer order
130,2026-04-06,20,SALE,10,13,Inventory reduction due to customer order
131,2026-04-06,17,SALE,5,13,Inventory reduction due to customer order
187,2026-04-06,3,SALE,7,39,Inventory reduction due to customer order
188,2026-04-06,8,SALE,9,39,Inventory reduction due to customer order
202,2026-04-06,15,SALE,10,49,Inventory reduction due to customer order
203,2026-04-06,30,SALE,5,49,Inventory reduction due to customer order
204,2026-04-06,10,SALE,10,49,Inventory reduction due to customer order
205,2026-04-06,28,SALE,10,49,Inventory reduction due to customer order
476,2026-04-06,24,SALE,10,168,Inventory reduction due to customer order
477,2026-04-06,2,SALE,3,168,Inventory reduction due to customer order
548,2026-04-07,13,SALE,8,197,Inventory reduction due to customer order
712,2026-04-07,28,SALE,5,268,Inventory reduction due to customer order
858,2026-04-07,23,SALE,7,335,Inventory reduction due to customer order
859,2026-04-07,21,SALE,6,335,Inventory reduction due to customer order
860,2026-04-07,9,SALE,5,335,Inventory reduction due to customer order
865,2026-04-07,24,SALE,8,338,Inventory reduction due to customer order
866,2026-04-07,1,SALE,5,338,Inventory reduction due to customer order
1047,2026-04-07,3,SALE,10,418,Inventory reduction due to customer order
1048,2026-04-07,7,SALE,8,418,Inventory reduction due to customer order
1049,2026-04-07,15,SALE,4,418,Inventory reduction due to customer order
1050,2026-04-07,20,SALE,9,419,Inventory reduction due to customer order
1051,2026-04-07,22,SALE,3,419,Inventory reduction due to customer order
1055,2026-04-07,3,SALE,8,422,Inventory reduction due to customer order
344,2026-04-08,6,SALE,8,111,Inventory reduction due to customer order
1056,2026-04-08,17,SALE,1,423,Inventory reduction due to customer order
1057,2026-04-08,14,SALE,7,423,Inventory reduction due to customer order
1058,2026-04-08,12,SALE,8,423,Inventory reduction due to customer order
1059,2026-04-08,28,SALE,6,423,Inventory reduction due to customer order
707,2026-04-10,21,SALE,3,265,Inventory reduction due to customer order
708,2026-04-10,24,SALE,10,265,Inventory reduction due to customer order
724,2026-04-10,4,SALE,3,275,Inventory reduction due to customer order
725,2026-04-10,1,SALE,3,275,Inventory reduction due to customer order
768,2026-04-11,14,SALE,1,297,Inventory reduction due to customer order
769,2026-04-11,29,SALE,5,297,Inventory reduction due to customer order
770,2026-04-11,18,SALE,3,297,Inventory reduction due to customer order
771,2026-04-11,16,SALE,4,297,Inventory reduction due to customer order
961,2026-04-11,8,SALE,5,380,Inventory reduction due to customer order
962,2026-04-11,17,SALE,7,380,Inventory reduction due to customer order
963,2026-04-11,26,SALE,7,380,Inventory reduction due to customer order
964,2026-04-11,23,SALE,9,380,Inventory reduction due to customer order
1004,2026-04-11,22,SALE,10,399,Inventory reduction due to customer order
1005,2026-04-11,26,SALE,9,399,Inventory reduction due to customer order
322,2026-04-12,15,SALE,8,103,Inventory reduction due to customer order
323,2026-04-12,22,SALE,8,103,Inventory reduction due to customer order
324,2026-04-12,14,SALE,5,103,Inventory reduction due to customer order
1097,2026-04-12,16,SALE,9,442,Inventory reduction due to customer order
1098,2026-04-12,6,SALE,7,442,Inventory reduction due to customer order
1099,2026-04-12,25,SALE,10,442,Inventory reduction due to customer order
892,2026-04-13,22,SALE,2,352,Inventory reduction due to customer order
897,2026-04-13,27,SALE,10,354,Inventory reduction due to customer order
898,2026-04-13,29,SALE,5,354,Inventory reduction due to customer order
899,2026-04-13,4,SALE,2,354,Inventory reduction due to customer order
900,2026-04-13,17,SALE,4,354,Inventory reduction due to customer order
913,2026-04-13,12,SALE,6,359,Inventory reduction due to customer order
886,2026-04-14,10,SALE,7,348,Inventory reduction due to customer order
887,2026-04-14,5,SALE,10,348,Inventory reduction due to customer order
888,2026-04-14,4,SALE,3,348,Inventory reduction due to customer order
1125,2026-04-14,19,ADJUSTMENT,-5,MANUAL_ADJUSTMENT,Manual stock correction after warehouse count
358,2026-04-15,18,SALE,7,118,Inventory reduction due to customer order
478,2026-04-15,5,SALE,1,169,Inventory reduction due to customer order
479,2026-04-15,27,SALE,2,169,Inventory reduction due to customer order
480,2026-04-15,22,SALE,1,169,Inventory reduction due to customer order
481,2026-04-15,8,SALE,6,169,Inventory reduction due to customer order
434,2026-04-16,20,SALE,9,155,Inventory reduction due to customer order
435,2026-04-16,18,SALE,10,155,Inventory reduction due to customer order
436,2026-04-16,3,SALE,3,155,Inventory reduction due to customer order
882,2026-04-16,13,SALE,4,347,Inventory reduction due to customer order
883,2026-04-16,1,SALE,1,347,Inventory reduction due to customer order
884,2026-04-16,2,SALE,9,347,Inventory reduction due to customer order
885,2026-04-16,18,SALE,1,347,Inventory reduction due to customer order
1137,2026-04-16,25,ADJUSTMENT,3,MANUAL_ADJUSTMENT,Manual stock correction after warehouse count
199,2026-04-17,19,SALE,5,45,Inventory reduction due to customer order
386,2026-04-17,27,SALE,8,133,Inventory reduction due to customer order
430,2026-04-17,14,SALE,1,153,Inventory reduction due to customer order
431,2026-04-17,17,SALE,9,153,Inventory reduction due to customer order
513,2026-04-17,3,SALE,2,183,Inventory reduction due to customer order
514,2026-04-17,13,SALE,3,183,Inventory reduction due to customer order
515,2026-04-17,22,SALE,6,183,Inventory reduction due to customer order
651,2026-04-17,19,SALE,8,245,Inventory reduction due to customer order
652,2026-04-17,4,SALE,3,245,Inventory reduction due to customer order
653,2026-04-17,12,SALE,10,245,Inventory reduction due to customer order
654,2026-04-17,28,SALE,2,245,Inventory reduction due to customer order
579,2026-04-18,27,SALE,1,211,Inventory reduction due to customer order
90,2026-04-19,3,RESTOCK,112,RESTOCK_2026-04-19,Scheduled supplier restock
91,2026-04-19,4,RESTOCK,42,RESTOCK_2026-04-19,Scheduled supplier restock
92,2026-04-19,6,RESTOCK,46,RESTOCK_2026-04-19,Scheduled supplier restock
93,2026-04-19,7,RESTOCK,34,RESTOCK_2026-04-19,Scheduled supplier restock
94,2026-04-19,8,RESTOCK,92,RESTOCK_2026-04-19,Scheduled supplier restock
95,2026-04-19,9,RESTOCK,34,RESTOCK_2026-04-19,Scheduled supplier restock
96,2026-04-19,15,RESTOCK,76,RESTOCK_2026-04-19,Scheduled supplier restock
97,2026-04-19,16,RESTOCK,39,RESTOCK_2026-04-19,Scheduled supplier restock
98,2026-04-19,17,RESTOCK,56,RESTOCK_2026-04-19,Scheduled supplier restock
99,2026-04-19,28,RESTOCK,108,RESTOCK_2026-04-19,Scheduled supplier restock
100,2026-04-19,29,RESTOCK,35,RESTOCK_2026-04-19,Scheduled supplier restock
354,2026-04-19,15,SALE,6,117,Inventory reduction due to customer order
355,2026-04-19,17,SALE,5,117,Inventory reduction due to customer order
356,2026-04-19,20,SALE,7,117,Inventory reduction due to customer order
357,2026-04-19,6,SALE,10,117,Inventory reduction due to customer order
1006,2026-04-19,9,SALE,2,400,Inventory reduction due to customer order
440,2026-04-20,20,SALE,9,157,Inventory reduction due to customer order
441,2026-04-20,21,SALE,5,157,Inventory reduction due to customer order
442,2026-04-20,1,SALE,4,157,Inventory reduction due to customer order
443,2026-04-20,16,SALE,5,157,Inventory reduction due to customer order
502,2026-04-20,11,SALE,1,178,Inventory reduction due to customer order
503,2026-04-20,10,SALE,10,178,Inventory reduction due to customer order
504,2026-04-20,21,SALE,9,178,Inventory reduction due to customer order
672,2026-04-21,15,SALE,5,252,Inventory reduction due to customer order
681,2026-04-21,8,SALE,6,256,Inventory reduction due to customer order
682,2026-04-21,5,SALE,7,256,Inventory reduction due to customer order
699,2026-04-21,7,SALE,8,262,Inventory reduction due to customer order
437,2026-04-22,27,SALE,1,156,Inventory reduction due to customer order
438,2026-04-22,30,SALE,2,156,Inventory reduction due to customer order
439,2026-04-22,19,SALE,10,156,Inventory reduction due to customer order
946,2026-04-22,17,SALE,7,374,Inventory reduction due to customer order
947,2026-04-22,29,SALE,4,374,Inventory reduction due to customer order
948,2026-04-22,13,SALE,7,374,Inventory reduction due to customer order
1124,2026-04-22,17,ADJUSTMENT,-5,MANUAL_ADJUSTMENT,Manual stock correction after warehouse count
134,2026-04-23,17,SALE,7,15,Inventory reduction due to customer order
135,2026-04-23,10,SALE,7,15,Inventory reduction due to customer order
136,2026-04-23,22,SALE,9,15,Inventory reduction due to customer order
144,2026-04-23,22,SALE,4,18,Inventory reduction due to customer order
145,2026-04-23,10,SALE,3,18,Inventory reduction due to customer order
220,2026-04-23,15,SALE,2,57,Inventory reduction due to customer order
403,2026-04-23,6,SALE,8,143,Inventory reduction due to customer order
404,2026-04-23,23,SALE,6,143,Inventory reduction due to customer order
405,2026-04-23,15,SALE,7,143,Inventory reduction due to customer order
406,2026-04-23,12,SALE,1,143,Inventory reduction due to customer order
1024,2026-04-23,25,SALE,3,408,Inventory reduction due to customer order
1025,2026-04-23,17,SALE,3,408,Inventory reduction due to customer order
101,2026-04-25,1,SALE,8,1,Inventory reduction due to customer order
407,2026-04-25,1,SALE,10,144,Inventory reduction due to customer order
408,2026-04-25,5,SALE,1,144,Inventory reduction due to customer order
985,2026-04-25,27,SALE,7,392,Inventory reduction due to customer order
986,2026-04-25,4,SALE,3,392,Inventory reduction due to customer order
987,2026-04-25,7,SALE,8,392,Inventory reduction due to customer order
988,2026-04-25,18,SALE,1,392,Inventory reduction due to customer order
488,2026-04-27,8,SALE,9,172,Inventory reduction due to customer order
489,2026-04-27,9,SALE,4,172,Inventory reduction due to customer order
826,2026-04-27,6,SALE,1,321,Inventory reduction due to customer order
827,2026-04-27,7,SALE,2,321,Inventory reduction due to customer order
828,2026-04-27,26,SALE,4,321,Inventory reduction due to customer order
829,2026-04-27,5,SALE,10,321,Inventory reduction due to customer order
1012,2026-04-27,15,SALE,8,404,Inventory reduction due to customer order
1013,2026-04-27,12,SALE,2,404,Inventory reduction due to customer order
1014,2026-04-27,25,SALE,10,404,Inventory reduction due to customer order
1015,2026-04-27,10,SALE,5,404,Inventory reduction due to customer order
601,2026-04-28,25,SALE,10,223,Inventory reduction due to customer order
109,2026-04-29,29,SALE,1,5,Inventory reduction due to customer order
110,2026-04-29,30,SALE,7,5,Inventory reduction due to customer order
111,2026-04-29,28,SALE,1,5,Inventory reduction due to customer order
1110,2026-04-29,26,SALE,7,447,Inventory reduction due to customer order
1111,2026-04-29,8,SALE,4,447,Inventory reduction due to customer order
1112,2026-04-29,18,SALE,3,447,Inventory reduction due to customer order
115,2026-04-30,19,SALE,7,7,Inventory reduction due to customer order
116,2026-04-30,18,SALE,1,7,Inventory reduction due to customer order
117,2026-04-30,5,SALE,6,7,Inventory reduction due to customer order
189,2026-04-30,15,SALE,5,40,Inventory reduction due to customer order
190,2026-04-30,26,SALE,7,40,Inventory reduction due to customer order
191,2026-04-30,1,SALE,5,40,Inventory reduction due to customer order
192,2026-04-30,3,SALE,6,40,Inventory reduction due to customer order
258,2026-04-30,7,SALE,8,74,Inventory reduction due to customer order
259,2026-04-30,13,SALE,4,74,Inventory reduction due to customer order
260,2026-04-30,28,SALE,10,74,Inventory reduction due to customer order
595,2026-04-30,2,SALE,4,221,Inventory reduction due to customer order
596,2026-04-30,4,SALE,6,221,Inventory reduction due to customer order
597,2026-04-30,14,SALE,10,221,Inventory reduction due to customer order
658,2026-05-01,10,SALE,8,248,Inventory reduction due to customer order
659,2026-05-01,5,SALE,1,248,Inventory reduction due to customer order
660,2026-05-01,6,SALE,1,248,Inventory reduction due to customer order
661,2026-05-01,11,SALE,3,248,Inventory reduction due to customer order
791,2026-05-01,22,SALE,3,307,Inventory reduction due to customer order
792,2026-05-01,19,SALE,5,307,Inventory reduction due to customer order
640,2026-05-02,2,SALE,2,241,Inventory reduction due to customer order
641,2026-05-02,26,SALE,6,241,Inventory reduction due to customer order
642,2026-05-02,23,SALE,3,241,Inventory reduction due to customer order
722,2026-05-02,2,SALE,2,274,Inventory reduction due to customer order
723,2026-05-02,8,SALE,2,274,Inventory reduction due to customer order
1060,2026-05-02,9,SALE,4,424,Inventory reduction due to customer order
1061,2026-05-02,16,SALE,5,424,Inventory reduction due to customer order
301,2026-05-03,14,SALE,4,95,Inventory reduction due to customer order
302,2026-05-03,15,SALE,6,95,Inventory reduction due to customer order
1129,2026-05-03,15,ADJUSTMENT,10,MANUAL_ADJUSTMENT,Manual stock correction after warehouse count
788,2026-05-04,10,SALE,3,306,Inventory reduction due to customer order
789,2026-05-04,11,SALE,8,306,Inventory reduction due to customer order
790,2026-05-04,5,SALE,3,306,Inventory reduction due to customer order
1031,2026-05-04,27,SALE,10,412,Inventory reduction due to customer order
1032,2026-05-04,24,SALE,10,412,Inventory reduction due to customer order
1033,2026-05-04,9,SALE,7,412,Inventory reduction due to customer order
